step,intersection,time_of_day,phase_used,duration,queue_ns,queue_ew,served_ns,served_ew,throughput,avg_wait_proxy,stops,emergency,explanation
529,0,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
529,1,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
529,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
530,0,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploring → 12s green
530,1,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
530,2,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
531,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
531,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
531,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
532,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
532,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
532,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
533,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
533,1,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
533,2,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
534,0,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
534,1,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
534,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
535,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
535,1,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
535,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
536,0,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
536,1,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
536,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
537,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
537,1,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
537,2,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
538,0,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
538,1,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
538,2,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
539,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
539,1,night,NS,12,0,1,4,0,4,0.5,1,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
539,2,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
540,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
540,1,night,NS,12,0,2,2,0,2,1.0,2,False,RL: exploiting → 12s green
540,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
541,0,night,EW,14,2,0,0,1,1,1.0,2,False,RL: exploring → 14s green
541,1,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
541,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
542,0,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
542,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
542,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
543,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
543,1,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
543,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
544,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
544,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
544,2,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
545,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
545,1,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
545,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
546,0,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
546,1,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
546,2,night,EW,10,1,0,0,0,0,0.5,1,False,RL: exploring → 10s green
547,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
547,1,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
547,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
548,0,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
548,1,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
548,2,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
549,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
549,1,night,NS,12,0,1,2,0,2,0.5,1,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
549,2,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
550,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
550,1,night,NS,12,0,2,2,0,2,1.0,2,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
550,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
551,0,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
551,1,night,NS,12,0,3,2,0,2,1.5,3,False,RL: exploiting → 12s green
551,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
552,0,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
552,1,night,EW,12,2,0,0,4,4,1.0,2,False,RL: exploiting → 12s green
552,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
553,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
553,1,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
553,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
554,0,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
554,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
554,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
555,0,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
555,1,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
555,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
556,0,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
556,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
556,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
557,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
557,1,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
557,2,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
558,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
558,1,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
558,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
559,0,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
559,1,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
559,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
560,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
560,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
560,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
561,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
561,1,night,NS,12,0,0,3,0,3,0.0,0,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
561,2,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
562,0,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploring → 12s green
562,1,night,NS,12,0,0,1,0,1,0.0,0,False,RL: exploiting → 12s green
562,2,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
563,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
563,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
563,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
564,0,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
564,1,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
564,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
565,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
565,1,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
565,2,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
566,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
566,1,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
566,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
567,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
567,1,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
567,2,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
568,0,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
568,1,night,NS,10,0,0,2,0,2,0.0,0,False,RL: exploring → 10s green
568,2,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
569,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
569,1,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
569,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
570,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
570,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
570,2,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
571,0,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
571,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
571,2,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
572,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
572,1,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
572,2,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
573,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
573,1,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
573,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
574,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
574,1,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
574,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
575,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
575,1,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
575,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
576,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
576,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
576,2,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
577,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
577,1,night,NS,12,0,1,2,0,2,0.5,1,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
577,2,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
578,0,night,NS,12,0,1,3,0,3,0.5,1,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
578,1,night,NS,12,0,1,1,0,1,0.5,1,False,RL: exploiting → 12s green
578,2,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
579,0,night,NS,12,0,1,1,0,1,0.5,1,False,RL: exploiting → 12s green
579,1,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
579,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
580,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
580,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
580,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
581,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
581,1,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
581,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
582,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
582,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
582,2,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
583,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
583,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
583,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
584,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
584,1,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
584,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
585,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
585,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
585,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
586,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
586,1,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
586,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
587,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
587,1,night,EW,14,1,0,0,1,1,0.5,1,False,RL: exploring → 14s green
587,2,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
588,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
588,1,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
588,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
589,0,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
589,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
589,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
590,0,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
590,1,night,NS,12,0,1,2,0,2,0.5,1,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
590,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
591,0,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
591,1,night,NS,12,0,1,1,0,1,0.5,1,False,RL: exploiting → 12s green
591,2,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
592,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
592,1,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
592,2,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
593,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
593,1,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
593,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
594,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
594,1,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
594,2,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
595,0,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
595,1,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
595,2,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
596,0,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
596,1,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
596,2,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
597,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
597,1,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
597,2,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
598,0,night,EW,10,1,0,0,2,2,0.5,1,False,RL: exploring → 10s green
598,1,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
598,2,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
599,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
599,1,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
599,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
