step,intersection,time_of_day,phase_used,duration,queue_ns,queue_ew,served_ns,served_ew,throughput,avg_wait_proxy,stops,emergency,explanation
482,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
483,0,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
483,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
483,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
484,0,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
484,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
484,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
485,0,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
485,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
485,2,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
486,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
486,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
486,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
487,0,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
487,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
487,2,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
488,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
488,1,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
488,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
489,0,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
489,1,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
489,2,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
490,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
490,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
490,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
491,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
491,1,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
491,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
492,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
492,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
492,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
493,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
493,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
493,2,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
494,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
494,1,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
494,2,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
495,0,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
495,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
495,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
496,0,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
496,1,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
496,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
497,0,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
497,1,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
497,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
498,0,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
498,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
498,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
499,0,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
499,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
499,2,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
500,0,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
500,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
500,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
501,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
501,1,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
501,2,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
502,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
502,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
502,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
503,0,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
503,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
503,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
504,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
504,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
504,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
505,0,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
505,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
505,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
506,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
506,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
506,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
507,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
507,1,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
507,2,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
508,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
508,1,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
508,2,night,NS,6,0,1,1,0,1,0.5,1,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
509,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
509,1,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
509,2,night,NS,6,0,1,1,0,1,0.5,1,False,Fixed plan based on time-of-day profile.
510,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
510,1,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
510,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
511,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
511,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
511,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
512,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
512,1,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
512,2,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
513,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
513,1,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
513,2,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
514,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
514,1,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
514,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
515,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
515,1,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
515,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
516,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
516,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
516,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
517,0,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
517,1,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
517,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
518,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
518,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
518,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
519,0,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
519,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
519,2,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
520,0,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
520,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
520,2,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
521,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
521,1,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
521,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
522,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
522,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
522,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
523,0,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
523,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
523,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
524,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
524,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
524,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
525,0,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
525,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
525,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
526,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
526,1,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
526,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
527,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
527,1,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
527,2,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
528,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
528,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
528,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
529,0,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
529,1,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
529,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
530,0,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
530,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
530,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
531,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
531,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
531,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
532,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
532,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
532,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
533,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
533,1,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
533,2,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
534,0,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
534,1,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
534,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
535,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
535,1,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
535,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
536,0,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
536,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
536,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
537,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
537,1,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
537,2,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
538,0,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
538,1,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
538,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
539,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
539,1,night,NS,6,0,1,4,0,4,0.5,1,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
539,2,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
540,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
540,1,night,NS,6,0,2,2,0,2,1.0,2,False,Fixed plan based on time-of-day profile.
540,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
541,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
541,1,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
541,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
542,0,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
542,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
542,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
543,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
543,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
543,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
544,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
544,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
544,2,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
545,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
545,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
545,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
546,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
546,1,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
546,2,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
547,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
547,1,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
547,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
548,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
548,1,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
548,2,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
549,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
549,1,night,NS,6,0,1,2,0,2,0.5,1,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
549,2,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
550,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
550,1,night,NS,6,0,2,2,0,2,1.0,2,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
550,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
551,0,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
551,1,night,NS,6,0,3,2,0,2,1.5,3,False,Fixed plan based on time-of-day profile.
551,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
552,0,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
552,1,night,EW,6,2,0,0,4,4,1.0,2,False,Fixed plan based on time-of-day profile.
552,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
553,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
553,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
553,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
554,0,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
554,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
554,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
555,0,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
555,1,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
555,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
556,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
556,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
556,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
557,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
557,1,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
557,2,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
558,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
558,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
558,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
559,0,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
559,1,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
559,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
560,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
560,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
560,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
561,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
561,1,night,NS,6,0,0,3,0,3,0.0,0,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
561,2,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
562,0,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
562,1,night,NS,6,0,0,1,0,1,0.0,0,False,Fixed plan based on time-of-day profile.
562,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
563,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
563,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
563,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
564,0,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
564,1,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
564,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
565,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
565,1,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
565,2,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
566,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
566,1,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
566,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
567,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
567,1,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
567,2,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
568,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
568,1,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
568,2,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
569,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
569,1,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
569,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
570,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
570,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
570,2,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
571,0,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
571,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
571,2,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
572,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
572,1,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
572,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
573,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
573,1,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
573,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
574,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
574,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
574,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
575,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
575,1,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
575,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
576,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
576,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
576,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
577,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
577,1,night,NS,6,0,1,2,0,2,0.5,1,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
577,2,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
578,0,night,NS,6,0,1,3,0,3,0.5,1,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
578,1,night,NS,6,0,1,1,0,1,0.5,1,False,Fixed plan based on time-of-day profile.
578,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
579,0,night,NS,6,0,1,1,0,1,0.5,1,False,Fixed plan based on time-of-day profile.
579,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
579,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
580,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
580,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
580,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
581,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
581,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
581,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
582,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
582,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
